Gate_Type,VDD_V,Load_Cap_fF,Temperature_C,Transistor_Width_um,Fanout,Input_Slew_ps,Propagation_Delay_ps
NAND2,1.083783814258959,7.179396942252625,62.14633393344715,1.7926242036158127,3,65.8550621159127,16.199117278568544
NAND2,0.9082522159519395,7.362993657476171,69.89117225927902,1.2643325524196654,3,115.4551714295124,40.92496630997478
NOR2,1.1110899434082115,34.133591571470426,78.71693216040289,1.9065340143205127,5,15.307972654395194,123.28469091236923
OR2,1.1251740005599475,43.07140524214241,45.353552248180485,1.9976500646556756,4,83.55073827339979,154.55729446624278
NOR2,0.805997027349329,48.173896609195815,40.57516228655298,0.8190970168262174,5,115.66036897404479,433.1678263783839
AND2,1.0286767410850644,31.789008759922776,113.04219028736048,0.6817497604765562,1,39.56636742621255,163.96528620652694
AND2,0.9361409020814908,10.020964844686892,68.3723702831421,1.7337093836991018,1,104.06651096150003,36.23351587333559
NAND2,1.1400783689607425,6.176866926997604,66.20936096325391,1.9973894828304137,3,112.37061772195123,21.660963785292644
XOR2,0.807870339588227,40.829697605301135,28.56121502728415,1.3037255203570197,5,90.91491408040488,319.2204251076341
OR2,1.038906600155022,29.359067341639964,74.79763025873932,1.6148645583216619,1,31.6027559153002,87.13512339909867
NAND2,1.0038760611263613,31.29596602967227,80.4169721611,1.5896822145727159,2,43.4100826650583,99.22373965783784
XOR2,0.8476507387859163,39.29164234898075,80.88408709546665,0.7880386514527482,1,9.118068858039035,227.29540374349816
XOR2,0.7683004518255863,35.46058415889013,95.70311693228844,1.199628314883324,5,100.61712193821585,365.14254427672887
AND2,1.0258198802386382,41.888454389948734,42.74818349910118,1.6861470495767215,5,102.70528644877419,197.08260514966847
INV,1.0692987290661653,3.754481367534045,50.222313423061884,1.4136540873707841,1,77.76168564611216,10.799348466619504
INV,0.8578136718816749,37.628511200578735,106.07304652304127,0.15978797028623193,5,45.5407028953429,464.80140929673223
NOR2,1.0224163020111567,42.691785108782675,119.7170616843394,0.753006657527363,5,13.833268178590862,287.1515155758611
AND2,0.8975654538057516,15.020617080457402,38.59327473673206,0.39161430959785803,2,91.60162514021458,122.03691915779656
XOR2,1.0566034416413088,32.38191642566939,74.76495545052182,0.5579877587067135,3,88.55051226514114,283.83987522401685
OR2,0.7996076374470265,16.393941128011633,46.417625273958684,1.8223202176836921,5,109.94928999997362,105.83110714394047
INV,1.1451075013180871,47.940582257640244,31.007316835498244,0.18935938315224413,4,89.01118241561664,350.6208063499554
XOR2,0.8437047982327899,2.637755049339684,57.550333812613545,0.5332253384884166,3,100.29991835806021,33.63541515526799
INV,0.8838929938780764,29.4098493478148,39.36876251842128,0.7019903822078751,3,90.78478105895995,138.74441280561237
INV,0.7290459760401748,9.15867380542624,95.99330734342463,1.2797420552968222,4,77.52902665591638,50.91101497283498
INV,0.7557561061606382,35.89879005368078,78.37254136714445,1.1241111773614272,1,54.10113533196606,122.25338554073171
OR2,0.957930951356164,9.618623887514442,39.38344709903109,0.5303466277643658,2,108.74349049386194,71.84187977194652
AND2,0.8337963383639857,12.533779833019521,25.924158840551435,0.42877320637953037,5,79.86138576935903,124.99949267274553
OR2,1.117740112871097,25.224169741242147,105.81570490242127,0.5651803050407034,1,50.81086202607954,136.82265765508185
NAND2,0.7073466943274769,45.82691254984702,42.619440616424754,1.0647556981991124,4,14.598968945925082,257.2604189718708
XOR2,0.889547024335968,11.37400423525057,85.6216642220766,0.6298142371370624,2,38.43105842900394,89.04340051713103
AND2,0.8686727733845463,8.067761034787072,58.692191307674555,1.9014927030225177,2,67.52857450546895,24.57612821419581
AND2,0.7096638154588004,38.1898647608475,83.54859383150355,0.9920666162862334,2,36.69806755186237,233.75902249435623
AND2,0.7621841995002551,25.530357084362617,56.565362698232406,0.23053651110391768,4,30.442065010558743,334.6785016342225
AND2,0.9068213374593176,45.6774705067068,33.693956069225415,1.4910208429728706,1,65.65025412010243,152.8115456536795
OR2,0.9464322922237233,8.184113300832273,47.295000855775356,0.7382291418329004,5,24.529339778009476,48.815351445745854
AND2,0.9021448736274345,32.65046675812893,43.80585664790756,1.3485591922695053,2,97.04715728238689,147.33096834823021
NOR2,0.9654688392060469,12.411078161438937,67.80193524396438,0.6456374165836761,2,60.70233740440567,76.99318336049454
XOR2,0.9975658374528407,8.681261003930326,90.82837834261574,1.1929982344586414,1,70.99421900570476,41.5409993605746
AND2,0.7049619105639178,34.48804134270625,51.380607494635754,1.5716467090380335,2,21.949075773695082,149.8193739459933
XOR2,0.9320475797267519,30.09054637552793,26.206993530061794,1.8646564345361614,2,42.32627859737725,111.6091544506311
NOR2,1.181749620443794,37.98654545975423,76.89373642647568,0.6109190315341848,4,52.16031357503258,230.17370829982286
NOR2,0.9595161400647743,16.163666245862935,85.5759489358972,0.7495310678780845,3,97.94447550939783,107.89319567347893
XOR2,1.0387711337294765,22.950611162727306,121.28704940018096,0.9928208701375665,1,93.56834515490755,142.5854383518081
INV,0.8559319289584415,20.868112140190505,83.94708030932469,1.863088694943659,1,30.642409600583356,46.568958936703616
NAND2,1.0869956890763812,49.220383734359196,72.11725593781418,1.8146072908040354,1,75.86059438480589,137.66245152355052
INV,1.0864607409380576,15.320198880230006,82.34016258977039,0.28897116658919947,4,32.99748114377972,90.09660410421023
INV,0.9606480238270694,15.446044678991576,117.7900629862027,0.3680280724171644,4,118.64842290437822,131.61551026157673
OR2,1.1880069116396068,18.37286223260176,107.83781456016463,1.0515572533815998,5,114.49424598505013,124.68132835134192
INV,0.7627751073813267,28.665109983225754,57.2978733363808,0.32044423287419616,4,69.77544285987136,253.91597289141282
AND2,0.7084738324447905,13.363814468923517,48.725436365713726,0.7696920418955512,1,85.37379576782644,85.01605172721894
OR2,1.085079105878548,45.84920707858442,51.263361236607366,0.398964511048858,5,97.16449395399418,449.4152365870901
OR2,1.1035777686824413,14.018592678446911,75.4421039715213,1.3157558676479453,3,87.91481830516395,70.27142561365488
NOR2,0.7601036145602881,44.89497084644954,99.40494512285778,1.905051411669624,2,85.4802994744784,237.9514348070593
INV,0.832791416479303,6.070278118682648,75.32192071829621,1.993859488153437,2,115.23371091419573,23.98384564658798
NOR2,0.7087761816833145,33.171572417582965,31.77963958281126,0.8254533290941998,5,73.59245222533758,291.72433603403243
XOR2,0.8466543053902823,45.44229040347394,97.3580700439981,1.246143757775471,3,78.1748072591914,343.4295929912257
NAND2,1.0865709369593357,9.268722481513247,105.59701286709539,1.7297831886252728,2,102.66590630039083,31.33680245894815
OR2,0.9589802638562894,48.448021044863495,53.949786511971965,0.34082869685720185,5,82.03744980371678,557.8412245926254
XOR2,0.874047796584144,23.191284660360072,91.41257392833504,1.416381092777694,4,89.28725153201509,171.98637245284695
XOR2,0.8858696474531651,47.340040313610196,67.65919010543934,0.8886260840431283,1,31.92939891261388,259.8267578173192
AND2,0.7006768128577341,34.1641821378723,113.91193557274428,0.5075547813267084,3,47.69569627323315,359.56045393253936
NAND2,0.8499002637826178,15.777756623804025,109.52255581607399,0.8771768032451909,2,21.939654756867697,73.55353227412252
XOR2,1.0232293708189653,10.226823720938214,77.54319983096423,0.26280533949404367,1,63.16302586850263,107.29920709549664
XOR2,1.1870972219081786,15.88301726502987,94.15055458135944,1.4273654393478947,5,57.408651078228324,79.0005607095714
NAND2,1.1235304134919497,5.557853053871074,113.33497010221039,0.5951562172470918,2,119.67372364213753,37.1432129328008
NAND2,0.7117974823227645,8.049530350823158,74.57170100782756,0.7054426126843706,1,75.28899507378739,49.574676978971
XOR2,1.1492803023374196,6.128361576977576,56.32507404888219,0.34763284069394995,4,95.44115466735869,62.16085489063593
NAND2,1.091599206649313,21.72423364333633,100.36661379095813,1.7455591341129963,3,43.41168713713024,74.37173588204466
XOR2,1.0901880617854902,39.98334043662174,47.006625478469175,1.0476752450515485,5,100.6277131044216,278.3640950132805
XOR2,0.9289978795017857,7.927794156600669,63.8531148006042,1.1956361302384324,2,75.73477114608359,45.106760373475225
AND2,0.8990026464772514,7.385701225444458,111.57272371067937,1.1905334442183266,4,85.15411813382042,53.69655560450931
INV,0.8514578644165962,32.52801852634921,97.4422340269315,0.8917270553377225,3,38.85953946418725,138.13893730818327
XOR2,0.7328474294771828,10.661966116435247,65.38110052474993,0.48195624102370216,3,68.09341504499137,136.64837755048154
NOR2,0.8141176817468495,5.782891867340589,46.47445024083574,1.5208495671769917,4,77.91425194256499,27.856973040887134
OR2,0.8233018174890123,9.175580332073304,60.59683908322365,0.3588657788724277,2,72.74588771890681,87.20539187934301
INV,0.9420385348551008,46.26283839796203,53.4104149227433,0.3152827257241637,3,110.24727681382515,334.2646495799937
INV,1.0737222032983469,41.25209138603335,42.60892879438539,1.4550726706814263,5,108.30135641664366,138.42376778893825
INV,0.9369049141989733,18.34916355539961,99.33329135656567,0.5126135984497295,1,116.66316665584012,95.483213708165
AND2,0.7289222247235803,33.13521759904225,50.20698868501715,0.6967327725433248,5,81.75422069080378,323.5129165186522
XOR2,1.1788949004941018,27.326508009733868,70.41674701677638,1.0134276379632716,3,116.77012496445373,174.59056975730977
AND2,1.171362159547056,34.17908891064563,63.585944683610904,0.9647804754515468,1,100.73497000366952,134.35470497283626
XOR2,1.0925947715742041,34.45088647067521,123.20773786356308,1.4521287551221984,4,36.145696139095314,178.17877613721691
AND2,1.1956639507821103,31.807966737939655,64.10922441482205,1.2920517716735185,1,54.15510199839916,86.02625660462736
AND2,0.9722411664001314,14.03896705832812,32.99824827967548,1.3314647850899075,1,32.41513085173612,50.662103805445014
OR2,1.181384175126603,2.911314617378088,33.9825752572084,1.4624221416322596,1,5.482673495514999,12.485028294899024
NOR2,0.7378025203083753,23.32277231751533,84.07537213530648,0.6701119275561148,3,26.62560661189449,182.96211638063926
AND2,0.8828403741306856,44.65772034984449,84.93635517382656,0.7259866261848904,2,5.4669674229907015,234.88512878812995
OR2,0.8126906340033828,28.90536566741022,66.8758990482655,0.9434357660436417,3,87.78142305530635,212.35684643161298
NAND2,0.797916542067135,41.78716104339349,68.18436923120296,0.698028885303029,2,53.93644423793795,264.455809069267
NOR2,0.770401474446338,49.58959280510018,30.39325828408712,1.9716831936652233,4,40.9460936139537,212.3475141878558
AND2,1.0112068207829983,9.017194002775536,76.65465103892622,1.6504176216722877,4,92.59790247594661,38.26562867969172
INV,1.0906609278736525,34.89710431795714,75.47394753803516,0.4295508139213356,4,100.73597908125917,215.36552889332953
NAND2,0.9891491997101802,34.040385111301205,39.954931855694454,0.1305170130579147,4,117.15944694473619,519.7317547678118
NAND2,0.7734813547941048,49.017816920555646,35.38393861109276,0.20043254430486357,4,78.83156223765273,690.7480499289538
OR2,1.1055618849667355,49.294435963687214,37.35724905994905,0.5788392879606995,5,58.07583023210595,334.15973632492137
NAND2,1.0179773535818641,34.647251974482344,35.10282464912585,0.3348676173732903,3,40.10539468485513,235.5296767539339
NOR2,0.8940828530634977,12.93712480712752,85.97081955367598,1.1226756559980355,2,30.566594059636024,61.256461119340685
AND2,1.0370651477680315,40.12923606839935,44.64826524029186,1.733031018727434,4,29.48648430549914,133.8869321097495
AND2,0.8299524896214163,6.2444275763408665,50.14301521874634,1.5050904153168674,5,52.05677809277686,31.755206434288894
INV,0.8725961042471052,39.254265904409806,42.35721441514397,0.525345038594518,5,119.05543085811193,273.63433062286765
OR2,1.158742921565995,45.59961008309013,120.7835304448503,0.8706826013284774,5,5.098175205301375,246.64036461294174
INV,0.8452522528357101,19.75883634365333,110.46174631518355,1.0748411139188019,3,27.67867818156509,81.68680737102814
NAND2,0.9349941340789683,31.901129454170942,48.04948373515209,1.6431869970662707,4,26.66519297641099,112.11565116518327
INV,1.1450705686980074,22.076993872744488,57.7566293922126,1.6975486138395897,5,87.46874083621361,68.80679515607322
NOR2,1.0538606751337638,22.450487694418293,45.98928423049971,1.8302704263866187,5,45.53574367377711,88.4028987613498
AND2,0.7311016130823513,16.208173566297884,74.18759594608237,1.0773810709454053,4,57.584992528059374,118.39278605499248
NAND2,0.7736515221394851,38.344351402065904,26.961053247425358,1.4252365232994222,3,22.09177500403907,149.556418751462
INV,0.7039207953859583,46.87265164415875,92.13680088967958,0.3301846979198018,5,51.574659470848985,481.16395764466773
OR2,1.0154608951145816,47.09679210248859,77.31581498176416,1.1827432447134862,2,16.867978369171144,188.93914523986138
NOR2,0.9238367127052092,9.564282958871758,114.86389283011033,0.587540601805734,1,66.29997810718706,68.78029191682252
NOR2,0.7671374254511377,43.86243883317174,41.439268432841416,0.9316277438500288,1,16.262912019028434,199.6396309295265
INV,1.178967060528385,37.134140629928986,105.41092460611317,1.3120149556166323,1,95.90846383491296,102.00310384093137
AND2,0.96482986197281,13.389032633824174,104.19610144667158,0.6031335631651085,3,70.15919751715629,103.04097128410454
INV,0.8209466470564446,4.296946033154213,37.71811892168869,0.21810790865791083,5,88.25630548395445,39.65676375586059
NAND2,0.9503017855773537,14.131866077334521,64.85592241441276,0.13923965004846411,1,53.12938446505864,145.53167573628824
INV,1.0398101663675539,45.698203602294754,42.01526411445169,0.1616599268237005,1,48.87149872285614,279.7941369460757
NOR2,0.7381196089867822,32.025755069892845,50.47205004575489,0.13569750652588697,4,16.294022240619313,545.6822744569458
INV,0.837351907523946,36.33167838399572,51.32461748305444,0.3274675063288059,5,65.24339480992461,306.5452615357176
AND2,1.1034827454419966,13.600465204345696,80.62363940257727,0.5702387833918442,5,64.16774895856558,100.04811508404757
OR2,0.9298324352013305,36.250019623166196,66.14109317604655,0.5358964466627224,4,58.83173511170462,307.64377894663346
XOR2,0.9732885710161474,2.377953807618264,119.77328040063054,1.9751775970582057,5,90.15961193848166,13.302193806045926
INV,0.9164080011047346,19.390745942877675,37.63701419470051,0.6952914777928132,2,100.73800600372077,78.92483722595315
AND2,0.7219499713215025,31.71091407857423,122.36921348501988,0.3595510727156703,3,91.34081261907843,451.9767129184947
AND2,0.7828748899100779,8.158731711524691,48.0638640214264,1.1456575830353848,4,21.54456042278704,45.237891365031885
OR2,0.9227708193709454,41.3271751478998,102.2873936381853,1.7329600161473155,1,76.53684356744243,176.10844607559278
NOR2,0.8045927327039639,12.516533641784013,58.89699261728214,1.3947535083608293,5,14.237157154296339,69.36432107750413
AND2,0.7249895143298393,32.96177452810387,39.30813954173139,0.6766343275746466,2,84.8815630556548,250.24960726616874
AND2,1.1218248320259119,20.854659986191155,110.788918524624,1.1758383804079353,2,48.91149610452957,88.30692111968705
AND2,1.1905962645820578,30.206136178404712,55.886089923646324,1.4639292314967691,3,20.23737997062296,99.71336760035727
AND2,1.0965714369983697,6.265077078816498,90.88554042268422,1.4888364456513554,2,104.1358485522547,22.38253894123241
NAND2,1.1268924608523334,1.8287271961587588,81.64436850866265,1.373092295959655,5,75.6109589894778,1.0
NAND2,0.8209885651585227,45.56865694163476,72.17563093908743,1.7571235985781617,5,45.793371313965665,221.2511510237312
NOR2,1.1803134877566,14.211870429591958,74.58194726485391,1.755798261686916,2,8.533625659807447,40.471276805082745
INV,0.7984628522267141,41.164173136242496,98.22379140922875,1.2084007316851662,5,66.79067978541521,202.56085547936857
AND2,1.1757149051809161,49.96816472313781,33.777291412344056,0.928129973929079,5,111.17097602591674,276.4853425078537
OR2,1.1974096469829756,11.360131641946646,91.81806619579052,1.3261521556623876,1,73.58368076077205,38.651421534887696
INV,1.0558614028730244,13.993366317984425,114.58121013985787,1.6582385625764706,4,116.73981953124171,52.37647543358158
OR2,1.1905718658959108,33.48012959409862,30.778819701986414,0.13062595710142727,5,20.69187860110273,378.9202371455819
INV,0.9847698897835517,48.30698309543044,39.06533392336667,1.9849543769479199,5,70.35508702840623,129.99410067962208
NOR2,0.8297708915880451,45.87490306134645,96.66319367020314,0.46384029197889454,3,96.78438052073939,497.95584533213423
AND2,0.9184979428328104,25.64090048321366,68.72816482446176,1.0040680930407553,4,65.43718407945737,156.26679282535648
AND2,0.996780467689393,39.96040384380951,65.35486208136884,1.7594159015045894,4,15.472630938559348,136.48475611617533
XOR2,0.7365407810135074,7.651546801895152,38.696663454423586,0.5430759502030947,4,72.03189017793004,91.73071073739136
OR2,1.011171632308623,48.8944710259966,75.67700407177881,1.0163750209327205,2,75.34985917188425,248.89407771805975
INV,1.190588918381147,48.25330846776334,37.654531119637724,0.36925449874061683,1,88.80156357466555,184.4181373278664
INV,0.7950538248918637,9.022718936079377,72.66204563105404,0.862743491729802,1,92.5393242440295,38.87898089422621
NAND2,1.0962975581441916,15.671733115352225,101.36152989616566,0.4530146550108447,3,93.63885914421982,119.53081143050312
XOR2,1.1539493968898096,5.907594877831579,50.82643578871635,0.8036201676897751,4,81.29610526848109,43.351765128169895
NAND2,1.1718507964101104,14.314162346010805,73.07861681797273,0.8221127275703174,4,29.818286438145687,68.02817101938768
NAND2,1.1800678022027236,40.98183368134512,124.20159693968357,1.9871610844448655,5,51.48711192154013,145.80955835298755
NAND2,0.9607298193607359,19.537464751097716,93.66504233540373,1.9902484950910917,2,94.25494685065584,73.55114180270549
OR2,1.1886539539957517,5.331451390191161,109.13567713051987,0.3357982038819513,2,114.64410309109353,40.046816798254824
OR2,1.0786551035672194,17.769050714166323,66.48476065605458,1.4848213051372927,3,14.07890095621153,64.3338055546978
NOR2,0.7808357181184808,49.087783377822724,101.78609231258552,0.21728150177791014,1,66.58671794667741,639.8202615400279
NOR2,0.938450053233985,31.854496167700944,29.050917294132184,0.1767609888339146,4,40.94006120229524,369.3287409818801
NAND2,1.059165587686002,21.39188637390173,37.2911182542245,0.3180277211805329,3,30.920297846435425,136.5439330704811
XOR2,0.8236701579095416,9.16038716136623,45.307059292006215,1.9351130351749157,2,63.16822860476723,39.0985397593284
INV,1.0203075917744435,49.32266306690104,65.19519246152196,1.888823470042031,2,74.70027416400173,112.89481479728228
OR2,1.0333002395233095,41.22160145389331,109.57448783257632,0.4845843021276792,2,6.123806613240344,252.49471474834598
XOR2,0.7813498719042828,14.792387820095051,59.62660507879305,0.4239439908409776,4,94.72375580313695,212.05131358298095
AND2,0.9825426562263782,4.433366090338283,90.46211935154629,0.5722059626499804,4,99.28644509483648,42.463527968943175
OR2,1.0858134554893037,3.7746523115003434,95.93142948034834,1.0892283488612673,4,116.0337448253123,23.16788845895915
OR2,0.9494478322679709,6.8985293257711575,83.61823540883414,1.1910447082265705,5,25.77402932083992,34.59917657262615
NOR2,0.7060515583880537,29.45766059710666,60.72419681701362,0.536595649226161,1,73.37354467150902,245.87008890724104
INV,0.704519234539646,46.509407639069124,82.70533417135442,1.542450841609097,2,54.06191794978537,168.26460294680302
INV,0.8785146719850061,25.340427972293238,59.22655927897462,0.7019599584769834,2,43.50520292886532,99.13186711797414
AND2,1.163097034215891,42.30432864035366,33.387373855201204,1.8536068919952913,5,70.04784691531303,143.90390614864546
AND2,0.8143383898018044,22.848444373130583,124.28039781860144,1.3546386881386534,2,94.97405572070828,141.17423952683316
OR2,1.0171818444358436,35.720593742623436,37.71824536325109,0.94034024529079,2,7.651070096199163,139.2208240498977
NAND2,0.8110379353466602,36.86176412703854,32.234838383605734,1.6050345632013492,4,116.48101294511147,188.16424858216595
NOR2,0.8608349948297742,9.524221589263593,112.85307492071558,1.6576794969677298,4,98.13638235615674,62.224122819593184
NOR2,1.124021044800742,18.69958688981478,55.18346608928951,0.666105418544814,1,91.38267591924152,95.63308531932033
OR2,1.0644307211349733,32.227805670363175,90.02969740735077,0.7586633424118385,2,92.4445489507579,195.1276795700486
XOR2,0.7476996386566053,4.464133801033943,57.90057296622329,1.8795956890097743,3,49.741981606145046,30.287174586739567
NAND2,0.9143510104932168,18.715469200384874,64.14542707944712,0.4297131521229512,2,91.43636334715357,143.3459537550254
OR2,0.7145848818226321,27.20517384777843,51.21129720167965,0.1992427838903163,2,49.47857398934013,376.765602142455
NAND2,0.9404450733015044,49.81500015918729,59.30440057930102,0.9736240065059524,1,108.35128540110121,225.88912386937602
NAND2,1.031217005850534,24.252144568499595,66.07004005865431,1.6262746124580223,3,25.38057408024401,78.5446676019264
NAND2,0.7592513117990758,40.98678109860185,97.04160690923429,1.570736039864202,2,38.61995378474242,184.9927196243493
OR2,0.8444424694545828,22.17129696826427,76.15361942347919,1.848717582356125,3,68.40381741039376,113.89624094898498
NOR2,0.8989183127510785,40.023145408365735,119.3565217156977,1.1224172490137956,4,41.709269127036336,254.10281778894674
NOR2,1.1597655123280248,30.175325279385312,29.188039383877552,0.3081215825450826,4,53.78728320895644,230.06356813083235
NAND2,1.196627507711482,44.44317663361752,75.30683226320282,1.2267352717517102,3,61.62860928083839,160.9150950593052
XOR2,0.7224556494978078,21.136185065155384,83.42247888317182,1.5833837549840377,2,103.48063511355349,155.50965684117654
INV,1.080503961747696,30.610916571252464,117.01969860742739,0.2954568661072736,3,65.16710916499967,203.9210503517534
OR2,0.8858620332011715,31.87091535032254,29.915852362142758,0.4445959140634687,3,46.68288259067445,244.34932115437968
INV,0.89622909311474,21.45176414822319,82.3499584935216,0.14310644297266129,4,33.48965886403831,217.13057383506103
XOR2,1.0771324866735112,8.071290140686594,110.3629928527957,1.2360668493600036,3,51.997737561102674,42.09449302280512
OR2,1.1592132160727042,5.584410938704442,49.19277281192366,1.7870606568583003,5,64.30965200765255,21.614184714303356
NAND2,1.175464297251274,1.816905979382022,112.62923485239375,1.380847034083947,5,90.80320857837218,1.0
NOR2,0.9885612930191603,43.803178948015514,26.904340927429182,1.9662353646710462,4,18.920609259818946,134.5459490976535
INV,0.8785605796502514,12.587270699696033,98.24546291337298,0.2385032666995517,2,30.48505664750235,93.28942814626457
AND2,1.0937745429293897,11.363830714806634,118.3113221168653,1.8176420400848128,2,48.66021182489742,43.50845397510048
AND2,0.82550069163115,37.06573462087721,90.71976616400622,1.6504483802869596,4,46.44581658874418,189.5423656299502
XOR2,0.9820370144167588,16.680789541282195,68.9029243980448,0.7107740585390693,2,50.05103007459935,107.6860087054921
NAND2,0.8792892307624365,25.79618992817999,29.488101647271804,1.9502299174540332,1,96.25494543363733,77.37461755249377
INV,1.028315536853938,8.963042199575359,117.01138133226287,0.6613229665622602,5,42.27775634064991,43.81677179902834
NAND2,0.8201994564467534,48.027540351636496,72.02962226915747,1.7918928807970507,1,62.71829074630644,174.5013113612789
INV,0.7957964728674128,42.72748860084463,27.8996744335948,1.775807324899476,1,76.7493087786581,113.60321118164934
XOR2,1.1591195433377184,43.32569152528516,93.9821071328762,1.544396319213588,1,31.700533271114587,141.68117056526629
XOR2,0.7509018414747684,20.931913680028256,73.18372535762582,1.1793244907681615,4,87.64996952196697,187.02739726830723
AND2,0.9529789538674658,38.35569947165147,37.43453174424107,0.34560516927974955,1,67.91780176990231,256.54112854505223
NAND2,0.8104263914815044,8.049931614099227,46.42718093102596,1.1201068608534166,3,56.379833748608476,40.34032789127416
OR2,0.7194649816628337,1.4223311269972336,31.449068045584628,0.7907769606312769,2,98.1251630749061,8.963636517455143
AND2,0.7180094091457132,1.9786736963233782,82.42935397085735,1.6093680223320612,4,33.00195480629593,12.570993083075011
NAND2,0.7876108860529136,29.743485132823462,87.20294792520093,1.5452829082140682,3,106.56523662064717,172.56637820931678
AND2,1.1333851772530001,23.3143503571491,75.57422983554444,1.8319515138604978,3,69.52060456717093,81.61901174637123
OR2,0.8412393719885133,26.382752096517468,106.71021330026149,0.1478807053716108,5,75.0551111286607,582.8036430572379
NOR2,1.1752295852876478,1.3656938804437508,111.10088213080135,1.6411140476273265,5,105.63178087942842,6.911593502150528
NOR2,0.9908111464945968,21.71164436321386,86.56243966831266,1.8843086598743772,3,99.02200910267364,90.16650038536069
NOR2,0.918307094884383,36.18533989884218,26.275647970743055,1.6038848443233222,5,74.17963791451854,181.91058281523553
NOR2,0.9900444173347273,22.691991396404358,94.52296557477356,0.3647655845562894,2,91.61658594254003,208.41091544258305
INV,0.9583491926131338,36.87874110929889,66.79992169203516,0.27280471710086895,2,54.831741376783135,220.1904959737662
NOR2,1.0793881268786625,12.417929255444903,81.55574832263869,0.1591890508384775,5,67.94844165247082,183.1239176072321
OR2,0.841248032986426,40.843958219604545,89.90806020188845,1.3020410245567735,1,12.13806572147878,167.3917892522963
XOR2,0.8765251958001512,29.83313078221916,60.02366143270768,1.3037845854965882,3,15.333660570005385,156.98165953850813
XOR2,1.1470471512666254,11.327391872065405,116.70985051717942,1.975397782730239,2,100.38392148142819,55.64953864342576
INV,1.1732282565752028,12.599303316837814,38.39748667497812,0.8683211673157,5,11.862240403487116,36.414508310739926
NOR2,1.1462791137432373,31.773492763907313,92.15118072810374,0.7439838156072939,5,24.480899447749838,181.79306425735336
NOR2,0.9097239969786568,41.66704006740972,25.435957995658043,1.2939188631066578,2,96.52075577930077,189.83942222815975
NOR2,1.0901827515034408,21.365761319428604,117.46511054051808,1.6721443043142765,2,5.131784322249473,68.77866497148374
AND2,0.9381678666505493,13.656721027252019,36.25041332380915,1.8811350251032435,1,37.47649781727439,37.35527473671466
NAND2,0.9487699260730511,43.48356873861942,34.488423014757466,1.6298734324165924,5,72.16444565006151,188.22532257057892
AND2,0.8023400545286419,33.79414629579091,58.30076330522442,0.9221470835577129,5,73.47674211896911,258.2347090147419
NAND2,0.9955651516292582,22.956188876870748,62.35662860390806,1.3136387623866805,4,94.37258444638947,110.73988509383273
NOR2,0.7930679488766739,24.90710956868579,46.43000723228786,1.7298427342262999,1,63.1815192665996,88.14177342781826
NOR2,0.8657823495335968,11.008566928883424,83.51216609271248,1.0423462140260702,2,63.58121499606159,67.04142653230524
AND2,1.1275151008099675,31.713328873177353,69.29140980419636,0.5273708901661383,2,88.41071618718055,190.25801496779195
AND2,0.8035379046054276,18.578383016601542,28.41755890410874,0.43908006672600114,3,62.341813275622606,161.90753981330886
NAND2,0.7355791425867164,49.78661365704311,56.96520622553006,0.12029655980674664,2,74.97647495481594,835.0311180870021
XOR2,0.734503796306408,24.528992247832505,106.04329135731705,1.4702874305648144,5,108.24401784933087,255.5432193286406
NAND2,1.170392260251554,24.808394703291047,93.97015348618686,0.3288627526304621,2,51.16686587542277,162.15000231448118
AND2,0.9534602189809173,28.726737583122922,97.48708535798805,0.578417507428368,5,49.28938315571055,238.7102031412971
OR2,0.9047060359085091,45.92104415281859,94.81169240835236,0.6800075032628515,5,5.408134064448701,341.42554698249273
AND2,1.1054392905039592,40.24008689312777,56.09730213830333,1.1735141370571245,1,75.54402007494167,144.95192234368136
OR2,1.1179129639552579,23.10537342009423,34.966392207677586,0.8681596813160462,2,8.423769351820178,88.85844491788124
INV,0.8660955165578023,36.216264032667006,52.2467184033096,1.3883871050035441,1,62.977076318756374,99.85857550699318
AND2,1.0468090287368976,29.72553944025732,108.17853001851593,0.2246006795379611,5,97.48688573870606,429.7344115669373
INV,1.0855614079259432,25.125985386361197,123.04707977830711,0.35300568521714615,2,68.24092310976125,137.61947491774558
XOR2,1.0273253434329772,10.423472866433176,74.38470147415613,1.0585176266425413,2,36.00815899991774,56.598546700558884
NAND2,0.7757975374000496,23.732876909289654,25.970035492304223,0.75349380115204,1,95.40936846667769,128.91621233834442
OR2,1.1379415417585284,13.045110764106157,39.004481213422906,0.6761291219725563,1,36.01745546949197,54.398932755304784
NAND2,0.9695472763680043,45.82726534273108,57.20805753162658,0.2460127885905427,5,89.29865480877835,551.9808964424619
INV,0.8412362131850017,17.434933861321,82.85853485929498,1.8039520485262426,5,75.17972234687659,73.11340250129034
OR2,0.9126140927188469,47.66093671213524,32.5093645805314,1.4206189419150954,2,24.54957412602014,172.26291054260867
NAND2,0.7187855451994536,27.11970921464085,119.33572987098816,0.3486421348209408,2,109.09039560708136,354.7046269233867
AND2,0.7639334006112087,31.945674555131855,61.50836732844007,0.24228640054582434,4,28.074023540077505,413.2419877317408
NOR2,1.0827733752579305,27.60408177997706,116.25842179248231,1.9527603628507368,4,118.80251352617702,140.28127105072642
